# File generated by CMD 2.4 (http://stev.oapd.inaf.it/cmd) on Mon Oct 29 23:21:36 CET 2012
# PARSEC isochrones, early release (v0.1)
# Basic reference: Bressan et al. (2012, MNRAS in press, arXiv:1208.4498)
# Warning: no TP-AGB phase is included! They are still in preparation.
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# BCs of Carbon stars derive from Loidl et al. (2001, A&A 342, 531)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: isochrone tables
#	Isochrone  Z = 0.01900	Y = 0.28242	[M/H] = 0.119	eta_R = 0.200	Age = 	3.9811e+06 yr
#      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    U       B       V       R       I       J       H       K	int_IMF	stage
	0.019000	6.6000	1.35265779	1.3527	0.1459	3.6795	4.0872	4.405	6.507	5.772	4.761	4.178	3.705	3.022	2.457	2.392	3.21061015	0
	0.019000	6.6000	1.40265787	1.4027	0.1828	3.6842	4.0850	4.313	6.335	5.636	4.643	4.074	3.611	2.945	2.395	2.332	3.21740675	0
	0.019000	6.6000	1.48687708	1.4869	0.2456	3.6919	4.0781	4.156	6.048	5.409	4.445	3.899	3.452	2.812	2.287	2.227	3.22768927	0
	0.019000	6.6000	1.53687704	1.5369	0.2863	3.6968	4.0714	4.054	5.863	5.262	4.316	3.785	3.348	2.726	2.217	2.160	3.23319221	0
	0.019000	6.6000	1.58687711	1.5869	0.3230	3.7014	4.0671	3.962	5.695	5.129	4.201	3.683	3.256	2.650	2.155	2.100	3.23830318	0
	0.019000	6.6000	1.61274195	1.6127	0.3430	3.7039	4.0644	3.913	5.606	5.059	4.142	3.630	3.207	2.609	2.122	2.067	3.24080348	0
	0.019000	6.6000	1.61976743	1.6198	0.3486	3.7047	4.0634	3.898	5.580	5.039	4.125	3.615	3.193	2.597	2.112	2.058	3.24146628	0
	0.019000	6.6000	1.66109836	1.6611	0.3809	3.7086	4.0579	3.818	5.438	4.927	4.029	3.529	3.114	2.531	2.057	2.005	3.24523091	0
	0.019000	6.6000	1.66976750	1.6698	0.3886	3.7095	4.0560	3.798	5.405	4.901	4.006	3.508	3.095	2.515	2.044	1.991	3.24599242	0
	0.019000	6.6000	1.70265794	1.7027	0.4199	3.7131	4.0476	3.720	5.270	4.794	3.914	3.425	3.018	2.450	1.989	1.938	3.24879813	0
	0.019000	6.6000	1.73554814	1.7355	0.4476	3.7164	4.0415	3.651	5.149	4.698	3.832	3.351	2.950	2.393	1.942	1.892	3.25147748	0
	0.019000	6.6000	1.73933828	1.7393	0.4513	3.7168	4.0404	3.642	5.133	4.685	3.821	3.342	2.941	2.385	1.935	1.885	3.25177836	0
